knr2017,AAR,ART,prod,nytidutmg,utmar,totareal,VEKTMA,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,TOTBEITEDAG,LNTOTBEITE,TOTBAR
1756.00,1999,geit,2.00,95.84,287.79,349.49,,50,25,18.75,0.65,0.35,1.3,0.7,18.80301547,11.18033989,9.010542803,24.44392011,6.307379962,2342.662167,604.4881649,2947.150331,8.07438447,,10.240628
1804.00,1999,geit,1173.00,93.08,1284.88,1313.03,,50,25,18.75,0.65,0.35,762.45,410.55,18.80301547,11.18033989,9.010542803,14336.35914,3699.278348,1334496.346,344346.3845,1678842.73,4599.569124,,1306.614416
1805.00,1999,geit,0.00,90.17,1926.13,1931.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1811.00,1999,geit,0.00,90.17,1195.58,1207.98,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1812.00,1999,geit,0.00,96.00,159.22,189.02,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1813.00,1999,geit,53.00,94.21,972.13,1002.10,,50,25,18.75,0.65,0.35,34.45,18.55,18.80301547,11.18033989,9.010542803,647.7638828,167.145569,61024.75579,15746.50548,76771.26127,210.3322227,,78.97221696
1815.00,1999,geit,0.00,96.12,140.36,155.96,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1816.00,1999,geit,2.00,96.00,509.29,516.49,,50,25,18.75,0.65,0.35,1.3,0.7,18.80301547,11.18033989,9.010542803,24.44392011,6.307379962,2346.61633,605.5084764,2952.124806,8.088013168,,5.796549719
1818.00,1999,geit,0.00,96.12,56.15,61.35,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1820.00,1999,geit,0.00,96.04,188.16,212.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1822.00,1999,geit,0.00,96.00,417.40,438.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1824.00,1999,geit,0.00,95.59,1791.16,1821.80,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1825.00,1999,geit,190.00,101.19,1896.23,1904.23,,50,25,18.75,0.65,0.35,123.5,66.5,18.80301547,11.18033989,9.010542803,2322.17241,599.2010964,234987.5519,60634.94604,295622.498,809.924652,,155.9001271
1826.00,1999,geit,107.00,101.19,2417.03,2434.40,,50,25,18.75,0.65,0.35,69.55,37.45,18.80301547,11.18033989,9.010542803,1307.749726,337.444828,132335.095,34147.04856,166482.1436,456.1154619,,68.8788073
1827.00,1999,geit,0.00,96.12,169.70,187.30,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1828.00,1999,geit,4.00,96.00,187.02,201.52,,50,25,18.75,0.65,0.35,2.6,1.4,18.80301547,11.18033989,9.010542803,48.88784021,12.61475992,4693.23266,1211.016953,5904.249613,16.17602634,,31.57015085
1832.00,1999,geit,33.00,93.76,1439.40,1461.30,,50,25,18.75,0.65,0.35,21.45,11.55,18.80301547,11.18033989,9.010542803,403.3246817,104.0717694,37815.72216,9757.769097,47573.49126,130.3383322,,33.05091792
1833.00,1999,geit,13.00,95.59,4266.15,4294.54,,50,25,18.75,0.65,0.35,8.45,4.55,18.80301547,11.18033989,9.010542803,158.8854807,40.99796975,15187.26043,3918.840419,19106.10085,52.34548178,,4.478534709
1834.00,1999,geit,45.00,96.12,248.77,255.57,,50,25,18.75,0.65,0.35,29.25,15.75,18.80301547,11.18033989,9.010542803,549.9882024,141.9160491,52864.53766,13640.88592,66505.42358,182.2066399,,267.3369923
1835.00,1999,geit,0.00,96.12,14.84,15.04,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1836.00,1999,geit,7.00,96.00,677.18,685.58,,50,25,18.75,0.65,0.35,4.55,2.45,18.80301547,11.18033989,9.010542803,85.55372037,22.07582987,8213.157155,2119.279667,10332.43682,28.30804609,,15.25803601
1837.00,1999,geit,2.00,96.00,802.78,819.98,,50,25,18.75,0.65,0.35,1.3,0.7,18.80301547,11.18033989,9.010542803,24.44392011,6.307379962,2346.61633,605.5084764,2952.124806,8.088013168,,3.677377123
1838.00,1999,geit,0.00,96.00,615.85,626.85,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1839.00,1999,geit,1043.00,90.17,1181.57,1193.67,,50,25,18.75,0.65,0.35,677.95,365.05,18.80301547,11.18033989,9.010542803,12747.50433,3289.29865,1149435.984,296594.3868,1446030.371,3961.727043,,1223.821162
1840.00,1999,geit,0.00,90.17,2083.30,2092.94,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1841.00,1999,geit,0.00,90.17,1099.28,1115.18,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1845.00,1999,geit,0.00,96.00,1508.95,1512.55,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1848.00,1999,geit,0.00,96.00,946.32,975.82,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1849.00,1999,geit,10.00,96.00,928.86,935.46,,50,25,18.75,0.65,0.35,6.5,3.5,18.80301547,11.18033989,9.010542803,122.2196005,31.53689981,11733.08165,3027.542382,14760.62403,40.44006584,,15.89111818
1850.00,1999,geit,0.00,96.00,1363.09,1365.19,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1851.00,1999,geit,579.00,96.00,509.80,514.12,,50,25,18.75,0.65,0.35,376.35,202.65,18.80301547,11.18033989,9.010542803,7076.51487,1825.986499,679345.4276,175294.7039,854640.1315,2341.479812,,1676.422384
1852.00,1999,geit,0.00,96.00,308.02,312.02,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1853.00,1999,geit,37.00,90.17,235.14,242.00,,50,25,18.75,0.65,0.35,24.05,12.95,18.80301547,11.18033989,9.010542803,452.2125219,116.6865293,40775.77317,10521.56501,51297.33818,140.5406525,,218.1565798
1854.00,1999,geit,15.00,90.17,839.66,848.53,,50,25,18.75,0.65,0.35,9.75,5.25,18.80301547,11.18033989,9.010542803,183.3294008,47.30534972,16530.71885,4265.49933,20796.21818,56.97594022,,24.76742751
1856.00,1999,geit,0.00,96.12,9.58,10.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1857.00,1999,geit,0.00,96.12,17.58,17.68,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1859.00,1999,geit,1.00,96.12,166.56,170.76,,50,25,18.75,0.65,0.35,0.65,0.35,18.80301547,11.18033989,9.010542803,12.22196005,3.153689981,1174.767504,303.1307982,1477.898302,4.049036443,,8.873068574
1860.00,1999,geit,2015.00,96.12,369.58,404.34,,50,25,18.75,0.65,0.35,1309.75,705.25,18.80301547,11.18033989,9.010542803,24627.24951,6354.685312,2367156.52,610808.5583,2977965.078,8158.808433,,8057.700844
1865.00,1999,geit,100.00,96.12,449.58,459.90,,50,25,18.75,0.65,0.35,65,35,18.80301547,11.18033989,9.010542803,1222.196005,315.3689981,117476.7504,30313.07982,147789.8302,404.9036443,,328.7286582
1866.00,1999,geit,107.00,96.12,533.70,552.30,,50,25,18.75,0.65,0.35,69.55,37.45,18.80301547,11.18033989,9.010542803,1307.749726,337.444828,125700.1229,32434.99541,158135.1183,433.2468994,,296.2996408
1867.00,1999,geit,66.00,96.12,226.28,237.28,,50,25,18.75,0.65,0.35,42.9,23.1,18.80301547,11.18033989,9.010542803,806.6493635,208.1435387,77534.65523,20006.63268,97541.28791,267.2364052,,431.0645568
1868.00,1999,geit,31.00,96.12,302.55,307.90,,50,25,18.75,0.65,0.35,20.15,10.85,18.80301547,11.18033989,9.010542803,378.8807616,97.76438941,36417.79261,9397.054744,45814.84735,125.5201297,,151.4290113
1870.00,1999,geit,209.00,96.12,673.43,691.50,,50,25,18.75,0.65,0.35,135.85,73.15,18.80301547,11.18033989,9.010542803,2554.389651,659.121206,245526.4082,63354.33682,308880.7451,846.2486166,,458.6679314
1871.00,1999,geit,284.00,96.12,608.40,625.41,,50,25,18.75,0.65,0.35,184.6,99.4,18.80301547,11.18033989,9.010542803,3471.036655,895.6479546,333633.971,86089.14668,419723.1177,1149.92635,,689.8802066
1874.00,1999,geit,0.00,96.12,111.82,111.92,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1902.00,1999,geit,2578.00,86.15,2497.07,2519.83,,50,25,18.75,0.65,0.35,1675.7,902.3,18.80301547,11.18033989,9.010542803,31508.21302,8130.212771,2714319.4,700388.6333,3414708.034,9355.364476,,1367.485907
1903.00,1999,geit,167.00,87.59,401.57,423.94,,50,25,18.75,0.65,0.35,108.55,58.45,18.80301547,11.18033989,9.010542803,2041.067329,526.6662268,178783.6278,46132.38247,224916.0102,616.2082472,,560.0916658
1911.00,1999,geit,489.00,89.04,496.70,511.00,,50,25,18.75,0.65,0.35,317.85,171.15,18.80301547,11.18033989,9.010542803,5976.538466,1542.154401,532150.985,137313.4278,669464.4128,1834.149076,,1347.824467
1913.00,1999,geit,0.00,82.87,455.28,465.38,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1917.00,1999,geit,598.00,79.69,230.14,236.14,,50,25,18.75,0.65,0.35,388.7,209.3,18.80301547,11.18033989,9.010542803,7308.732111,1885.906609,582414.5901,150283.1829,732697.773,2007.391159,,3183.704584
1919.00,1999,geit,288.00,86.08,303.55,306.75,,50,25,18.75,0.65,0.35,187.2,100.8,18.80301547,11.18033989,9.010542803,3519.924495,908.2627145,302998.9059,78184.23637,381183.1422,1044.337376,,1255.750757
1920.00,1999,geit,65.00,86.08,295.82,299.22,,50,25,18.75,0.65,0.35,42.25,22.75,18.80301547,11.18033989,9.010542803,794.4274034,204.9898488,68385.16973,17645.74779,86030.91752,235.7011439,,290.8218427
1922.00,1999,geit,141.00,90.00,2530.05,2543.29,,50,25,18.75,0.65,0.35,91.65,49.35,18.80301547,11.18033989,9.010542803,1723.296367,444.6702873,155096.6731,40020.32586,195116.9989,534.5671203,,77.11981934
1923.00,1999,geit,993.00,88.11,430.08,438.88,,50,25,18.75,0.65,0.35,645.45,347.55,18.80301547,11.18033989,9.010542803,12136.40633,3131.614151,1069322.932,275922.4381,1345245.37,3685.603753,,3127.895671
1924.00,1999,geit,572.00,90.00,3186.18,3216.48,,50,25,18.75,0.65,0.35,371.8,200.2,18.80301547,11.18033989,9.010542803,6990.96115,1803.910669,629186.5035,162351.9602,791538.4637,2168.598531,,248.4286712
1925.00,1999,geit,310.00,86.08,339.81,345.38,,50,25,18.75,0.65,0.35,201.5,108.5,18.80301547,11.18033989,9.010542803,3788.807616,977.6438941,326144.6556,84156.64332,410301.2989,1124.113148,,1207.443274
1926.00,1999,geit,489.00,79.69,272.76,279.16,,50,25,18.75,0.65,0.35,317.85,171.15,18.80301547,11.18033989,9.010542803,5976.538466,1542.154401,476255.409,122890.4288,599145.8378,1641.495446,,2196.604479
1927.00,1999,geit,389.00,89.04,494.83,500.53,,50,25,18.75,0.65,0.35,252.85,136.15,18.80301547,11.18033989,9.010542803,4754.34246,1226.785403,423326.6527,109232.9723,532559.6249,1459.067466,,1076.247651
1928.00,1999,geit,4.00,89.04,238.05,238.65,,50,25,18.75,0.65,0.35,2.6,1.4,18.80301547,11.18033989,9.010542803,48.88784021,12.61475992,4352.973292,1123.218224,5476.191516,15.00326443,,23.0043752
1929.00,1999,geit,0.00,89.04,270.75,270.95,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1931.00,1999,geit,627.00,79.69,841.11,856.89,,50,25,18.75,0.65,0.35,407.55,219.45,18.80301547,11.18033989,9.010542803,7663.168953,1977.363618,610658.7759,157571.1633,768229.9393,2104.73956,,913.3525214
1933.00,1999,geit,4107.00,86.08,1392.92,1442.09,,50,25,18.75,0.65,0.35,2669.55,1437.45,18.80301547,11.18033989,9.010542803,50195.58994,12952.20475,4320890.647,1114939.787,5435830.435,14892.68612,,3902.47138
1936.00,1999,geit,1689.00,89.04,1000.03,1003.63,,50,25,18.75,0.65,0.35,1097.85,591.15,18.80301547,11.18033989,9.010542803,20642.89053,5326.582378,1838042.973,474278.8949,2312321.868,6335.128404,,2312.2525
1938.00,1999,geit,964.00,86.08,782.92,796.80,,50,25,18.75,0.65,0.35,626.6,337.4,18.80301547,11.18033989,9.010542803,11781.96949,3040.157142,1014204.671,261700.0134,1275904.684,3495.629272,,1629.674404
1939.00,1999,geit,1340.00,86.08,1478.00,1484.20,,50,25,18.75,0.65,0.35,871,469,18.80301547,11.18033989,9.010542803,16377.42647,4225.944575,1409786.576,363773.8776,1773560.453,4859.069736,,1199.973243
1940.00,1999,geit,1956.00,86.08,953.70,965.60,,50,25,18.75,0.65,0.35,1271.4,684.6,18.80301547,11.18033989,9.010542803,23906.15386,6168.617603,2057867.569,531001.272,2588868.841,7092.791345,,2714.552628
1941.00,1999,geit,0.00,89.04,464.51,465.30,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
1942.00,1999,geit,1779.00,86.08,3336.36,3354.00,,50,25,18.75,0.65,0.35,1156.35,622.65,18.80301547,11.18033989,9.010542803,21742.86693,5610.414476,1871649.491,482950.5434,2354600.035,6450.959,,705.7391993
1943.00,1999,geit,0.00,86.08,2046.20,2051.00,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2002.00,1999,geit,0.00,102.16,582.85,584.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2003.00,1999,geit,80.00,102.16,1228.12,1236.50,,50,25,18.75,0.65,0.35,52,28,18.80301547,11.18033989,9.010542803,977.7568042,252.2951985,99889.74919,25775.02298,125664.7722,344.287047,,102.3228774
2004.00,1999,geit,0.00,107.81,818.85,820.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2011.00,1999,geit,0.00,112.85,8991.71,8995.30,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2012.00,1999,geit,15.00,102.16,3609.01,3639.80,,50,25,18.75,0.65,0.35,9.75,5.25,18.80301547,11.18033989,9.010542803,183.3294008,47.30534972,18729.32797,4832.816809,23562.14478,64.55382132,,6.528700331
2014.00,1999,geit,0.00,109.52,672.43,673.10,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2015.00,1999,geit,21.00,106.36,539.30,539.40,,50,25,18.75,0.65,0.35,13.65,7.35,18.80301547,11.18033989,9.010542803,256.6611611,66.2274896,27299.41441,7044.196621,34343.61103,94.09208501,,63.68183021
2017.00,1999,geit,0.00,109.52,1741.90,1743.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2018.00,1999,geit,0.00,109.52,1073.20,1073.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2019.00,1999,geit,0.00,106.36,893.00,893.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2020.00,1999,geit,0.00,102.16,4637.36,4645.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2021.00,1999,geit,0.00,112.85,5206.43,5217.00,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2022.00,1999,geit,0.00,102.16,3246.10,3247.90,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2023.00,1999,geit,6.00,109.52,1355.93,1356.60,,50,25,18.75,0.65,0.35,3.9,2.1,18.80301547,11.18033989,9.010542803,73.33176032,18.92213989,8031.520026,2072.410982,10103.93101,27.68200276,,7.451661228
2024.00,1999,geit,0.00,109.52,1082.40,1082.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2025.00,1999,geit,2.00,107.60,3827.20,3853.40,,50,25,18.75,0.65,0.35,1.3,0.7,18.80301547,11.18033989,9.010542803,24.44392011,6.307379962,2630.209067,678.6852474,3308.894314,9.065463875,,0.864573138
2027.00,1999,geit,0.00,102.16,1372.90,1375.60,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2028.00,1999,geit,0.00,109.52,1415.33,1415.50,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
2030.00,1999,geit,0.00,102.16,3476.36,3485.10,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
101.00,2009,geit,6.00,56.00,535.04,596.72,,50,25,18.75,0.65,0.35,3.9,2.1,18.80301547,11.18033989,9.010542803,73.33176032,18.92213989,4106.578578,1059.639834,5166.218411,14.15402304,,9.655761086
104.00,2009,geit,0.00,56.00,50.12,57.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
105.00,2009,geit,1.00,56.00,288.05,370.26,,50,25,18.75,0.65,0.35,0.65,0.35,18.80301547,11.18033989,9.010542803,12.22196005,3.153689981,684.4297629,176.6066389,861.0364019,2.359003841,,2.989190772
106.00,2009,geit,0.00,56.00,210.44,281.97,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
111.00,2009,geit,0.00,56.00,83.92,87.74,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
118.00,2009,geit,0.00,56.00,264.42,284.92,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
119.00,2009,geit,0.00,56.00,326.62,367.65,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
121.00,2009,geit,0.00,56.00,156.30,159.40,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
122.00,2009,geit,0.00,56.00,121.27,187.70,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
123.00,2009,geit,0.00,56.00,96.12,134.01,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
124.00,2009,geit,0.00,56.00,39.16,66.21,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
125.00,2009,geit,0.00,56.00,151.91,229.55,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
127.00,2009,geit,75.00,56.00,56.69,93.07,,50,25,18.75,0.65,0.35,48.75,26.25,18.80301547,11.18033989,9.010542803,916.6470039,236.5267486,51332.23222,13245.49792,64577.73014,176.9252881,,1139.137946
128.00,2009,geit,0.00,56.00,306.31,419.78,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
135.00,2009,geit,0.00,56.00,69.64,104.69,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
136.00,2009,geit,50.00,56.00,42.12,69.17,,50,25,18.75,0.65,0.35,32.5,17.5,18.80301547,11.18033989,9.010542803,611.0980026,157.6844991,34221.48815,8830.331947,43051.82009,117.950192,,1022.122984
137.00,2009,geit,34.00,56.00,203.09,238.79,,50,25,18.75,0.65,0.35,22.1,11.9,18.80301547,11.18033989,9.010542803,415.5466418,107.2254594,23270.61194,6004.625724,29275.23766,80.20613059,,144.149085
138.00,2009,geit,0.00,56.00,109.54,139.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
211.00,2009,geit,0.00,92.00,94.87,133.28,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
213.00,2009,geit,90.00,92.00,127.46,162.08,,50,25,18.75,0.65,0.35,58.5,31.5,18.80301547,11.18033989,9.010542803,1099.976405,283.8320983,101197.8292,26112.55304,127310.3823,348.7955679,,998.8261594
214.00,2009,geit,64.00,92.00,61.32,101.00,,50,25,18.75,0.65,0.35,41.6,22.4,18.80301547,11.18033989,9.010542803,782.2054434,201.8361588,71962.90079,18568.92661,90531.8274,248.0324038,,1476.383356
215.00,2009,geit,0.00,92.00,71.11,86.54,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
216.00,2009,geit,0.00,92.00,53.73,59.56,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
217.00,2009,geit,0.00,92.00,31.98,34.27,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
219.00,2009,geit,0.00,92.00,169.00,189.13,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
220.00,2009,geit,0.00,92.00,84.84,96.97,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
221.00,2009,geit,10.00,56.00,796.95,896.74,,50,25,18.75,0.65,0.35,6.5,3.5,18.80301547,11.18033989,9.010542803,122.2196005,31.53689981,6844.297629,1766.066389,8610.364019,23.59003841,,10.80414583
226.00,2009,geit,0.00,66.00,124.53,198.91,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
227.00,2009,geit,0.00,92.00,110.56,137.77,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
228.00,2009,geit,0.00,92.00,50.62,56.64,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
229.00,2009,geit,12.00,92.00,165.73,195.71,,50,25,18.75,0.65,0.35,7.8,4.2,18.80301547,11.18033989,9.010542803,146.6635206,37.84427977,13493.0439,3481.673739,16974.71764,46.50607572,,102.4239283
230.00,2009,geit,0.00,92.00,60.83,67.47,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
231.00,2009,geit,0.00,92.00,50.68,75.01,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
233.00,2009,geit,0.00,92.00,165.15,180.48,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
234.00,2009,geit,0.00,92.00,55.95,81.95,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
235.00,2009,geit,0.00,92.00,161.13,249.93,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
236.00,2009,geit,5.00,92.00,470.97,611.35,,50,25,18.75,0.65,0.35,3.25,1.75,18.80301547,11.18033989,9.010542803,61.10980026,15.76844991,5622.101624,1450.697391,7072.799015,19.37753155,,15.01751495
237.00,2009,geit,0.00,66.00,334.90,387.02,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
238.00,2009,geit,10.00,92.00,273.70,324.70,,50,25,18.75,0.65,0.35,6.5,3.5,18.80301547,11.18033989,9.010542803,122.2196005,31.53689981,11244.20325,2901.394783,14145.59803,38.7550631,,51.68285726
239.00,2009,geit,0.00,56.00,253.44,260.74,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
301.00,2009,geit,0.00,92.00,390.37,426.59,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
402.00,2009,geit,7.00,92.42,910.53,963.69,,50,25,18.75,0.65,0.35,4.55,2.45,18.80301547,11.18033989,9.010542803,85.55372037,22.07582987,7907.03525,2040.289589,9947.324838,27.25294476,,10.92476342
403.00,2009,geit,0.00,78.27,289.58,338.20,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
412.00,2009,geit,59.00,78.27,941.89,1124.80,,50,25,18.75,0.65,0.35,38.35,20.65,18.80301547,11.18033989,9.010542803,721.0956431,186.0677089,56438.50939,14563.0947,71001.60408,194.5249427,,75.38205532
415.00,2009,geit,0.00,78.27,314.76,362.51,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
417.00,2009,geit,0.00,78.27,539.87,640.73,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
418.00,2009,geit,0.00,106.36,447.68,473.48,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
419.00,2009,geit,0.00,106.36,413.61,478.01,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
420.00,2009,geit,7.00,106.36,567.33,605.27,,50,25,18.75,0.65,0.35,4.55,2.45,18.80301547,11.18033989,9.010542803,85.55372037,22.07582987,9099.201887,2347.909967,11447.11185,31.36195029,,20.17716647
423.00,2009,geit,4.00,106.36,711.45,777.75,,50,25,18.75,0.65,0.35,2.6,1.4,18.80301547,11.18033989,9.010542803,48.88784021,12.61475992,5199.543936,1341.662838,6541.206774,17.92111445,,9.19419042
425.00,2009,geit,0.00,106.36,905.84,1004.97,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
426.00,2009,geit,0.00,106.36,630.32,678.82,,50,25,18.75,0.65,0.35,0,0,18.80301547,11.18033989,9.010542803,0,0,0,0,0,0,,0
427.00,2009,geit,10.00,106.36,1162.40,1209.82,,50,25,18.75,0.65,0.35,6.5,3.5,18.80301547,11.18033989,9.010542803,122.2196005,31.53689981,12998.85984,3354.157096,16353.01693,44.80278612,,14.06832152
428.00,2009,geit,103.00,106.36,2925.19,2948.35,,50,25,18.75,0.65,0.35,66.95,36.05,18.80301547,11.18033989,9.010542803,1258.861885,324.830068,133888.2563,34547.81809,168436.0744,461.4686971,,57.58124239
429.00,2009,geit,29.00,106.36,1277.20,1295.29,,50,25,18.75,0.65,0.35,18.85,10.15,18.80301547,11.18033989,,354.4368415,0,37696.69353,0,37696.69353,103.2786124,,29.51510612
